orden,path,dominio,intencion,estado,action_items,referencia_contenido
175,.opencode/agent/bmad-agent-cis-storyteller.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
176,.opencode/agent/bmad-agent-tea-tea.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
177,.opencode/command/bmad-bmb-create-agent.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
178,.opencode/command/bmad-bmb-create-module-brief.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
179,.opencode/command/bmad-bmb-create-module.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
180,.opencode/command/bmad-bmb-create-workflow.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
181,.opencode/command/bmad-bmb-edit-agent.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
182,.opencode/command/bmad-bmb-edit-module.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
183,.opencode/command/bmad-bmb-edit-workflow.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
184,.opencode/command/bmad-bmb-rework-workflow.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
185,.opencode/command/bmad-bmb-validate-agent.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
186,.opencode/command/bmad-bmb-validate-max-parallel-workflow.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
187,.opencode/command/bmad-bmb-validate-module.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
188,.opencode/command/bmad-bmb-validate-workflow.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
189,.opencode/command/bmad-bmm-check-implementation-readiness.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
190,.opencode/command/bmad-bmm-code-review.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
191,.opencode/command/bmad-bmm-correct-course.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
192,.opencode/command/bmad-bmm-create-architecture.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
193,.opencode/command/bmad-bmm-create-epics-and-stories.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
194,.opencode/command/bmad-bmm-create-prd.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
195,.opencode/command/bmad-bmm-create-product-brief.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
196,.opencode/command/bmad-bmm-create-story.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
197,.opencode/command/bmad-bmm-create-ux-design.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
198,.opencode/command/bmad-bmm-dev-story.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
199,.opencode/command/bmad-bmm-document-project.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
200,.opencode/command/bmad-bmm-domain-research.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
201,.opencode/command/bmad-bmm-edit-prd.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
202,.opencode/command/bmad-bmm-generate-project-context.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
203,.opencode/command/bmad-bmm-market-research.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
204,.opencode/command/bmad-bmm-qa-automate.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
205,.opencode/command/bmad-bmm-quick-dev.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
206,.opencode/command/bmad-bmm-quick-spec.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
207,.opencode/command/bmad-bmm-retrospective.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
208,.opencode/command/bmad-bmm-sprint-planning.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
209,.opencode/command/bmad-bmm-sprint-status.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
210,.opencode/command/bmad-bmm-technical-research.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
211,.opencode/command/bmad-bmm-validate-prd.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
212,.opencode/command/bmad-brainstorming.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
213,.opencode/command/bmad-cis-design-thinking.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
214,.opencode/command/bmad-cis-innovation-strategy.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
215,.opencode/command/bmad-cis-problem-solving.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
216,.opencode/command/bmad-cis-storytelling.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
217,.opencode/command/bmad-editorial-review-prose.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
218,.opencode/command/bmad-editorial-review-structure.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
219,.opencode/command/bmad-help.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
220,.opencode/command/bmad-index-docs.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
221,.opencode/command/bmad-party-mode.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
222,.opencode/command/bmad-review-adversarial-general.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
223,.opencode/command/bmad-shard-doc.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
224,.opencode/command/bmad-tea-teach-me-testing.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
225,.opencode/command/bmad-tea-testarch-atdd.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
226,.opencode/command/bmad-tea-testarch-automate.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
227,.opencode/command/bmad-tea-testarch-ci.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
228,.opencode/command/bmad-tea-testarch-framework.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
229,.opencode/command/bmad-tea-testarch-nfr.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
230,.opencode/command/bmad-tea-testarch-test-design.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
231,.opencode/command/bmad-tea-testarch-test-review.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
232,.opencode/command/bmad-tea-testarch-trace.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
233,.opencode/command/bmad-workflow.md,.opencode,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,---
234,.pre-commit-config.yaml,.pre-commit-config.yaml,Archivo de configuracion,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,repos:
235,.tool-versions,.tool-versions,Soporte del repositorio,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,-
236,.version.lock,.version.lock,Lockfile para reproducibilidad,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,{
237,.versions/nvim.version,.versions,Soporte del repositorio,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,-
238,.versions/shell.version,.versions,Soporte del repositorio,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,-
239,DOTFILES_INDEX.md,DOTFILES_INDEX.md,Entrypoint critico del sistema de dotfiles,resuelto,Mantener con smoke tests y revisiones de regresion.,# 📚 DOTFILES INDEX
240,Makefile,Makefile,Entrypoint critico del sistema de dotfiles,resuelto,Mantener con smoke tests y revisiones de regresion.,.PHONY: help install update clean test lint check security-scan
241,README.md,README.md,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,# Dotfiles — Personal Infrastructure Monorepo
242,VERSION,VERSION,Soporte del repositorio,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,-
243,VERSION.bak,VERSION.bak,Soporte del repositorio,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,-
244,WARP.md,WARP.md,Documento de referencia o decision,resuelto,Sin accion inmediata; mantener bajo control de cambios y pruebas smoke.,# WARP.md
245,_bmad/_config/agent-manifest.csv,_bmad,Framework BMAD y conocimiento interno,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,-
246,_bmad/_config/agents/bmb-agent-builder.customize.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Agent Customization
247,_bmad/_config/agents/bmb-module-builder.customize.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Agent Customization
248,_bmad/_config/agents/bmb-workflow-builder.customize.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Agent Customization
249,_bmad/_config/agents/bmm-analyst.customize.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Agent Customization
250,_bmad/_config/agents/bmm-architect.customize.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Agent Customization
251,_bmad/_config/agents/bmm-dev.customize.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Agent Customization
252,_bmad/_config/agents/bmm-pm.customize.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Agent Customization
253,_bmad/_config/agents/bmm-qa.customize.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Agent Customization
254,_bmad/_config/agents/bmm-quick-flow-solo-dev.customize.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Agent Customization
255,_bmad/_config/agents/bmm-sm.customize.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Agent Customization
256,_bmad/_config/agents/bmm-tea.customize.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Agent Customization
